date,location,continent,new_cases_smoothed,icu_patients,icu_patients_per_million,new_deaths_smoothed,new_vaccinations_smoothed
2021-01-04,Bulgaria,Europe,861.0,453.0,65.684,83.429,592.0
2021-01-05,Bulgaria,Europe,842.714,411.0,59.594,71.0,533.0
2021-01-06,Bulgaria,Europe,738.857,393.0,56.984,63.714,472.0
2021-01-07,Bulgaria,Europe,713.286,379.0,54.954,63.0,920.0
2021-01-08,Bulgaria,Europe,781.714,377.0,54.664,67.714,1231.0
2021-01-09,Bulgaria,Europe,789.429,380.0,55.099,64.714,1222.0
2021-01-10,Bulgaria,Europe,780.0,380.0,55.099,64.0,1246.0
2021-01-11,Bulgaria,Europe,721.571,380.0,55.099,56.714,1270.0
2021-01-12,Bulgaria,Europe,641.571,375.0,54.374,53.857,1476.0
2021-01-13,Bulgaria,Europe,574.857,367.0,53.214,55.429,1304.0
2021-01-14,Bulgaria,Europe,527.429,348.0,50.459,54.143,938.0
2021-01-15,Bulgaria,Europe,498.714,343.0,49.734,54.143,682.0
2021-01-16,Bulgaria,Europe,475.714,343.0,49.734,53.857,694.0
2021-01-17,Bulgaria,Europe,471.714,340.0,49.299,51.0,662.0
2021-01-18,Bulgaria,Europe,464.571,341.0,49.444,47.571,782.0
2021-01-19,Bulgaria,Europe,435.143,329.0,47.704,47.857,921.0
2021-01-20,Bulgaria,Europe,427.571,318.0,46.109,43.143,1013.0
2021-01-21,Bulgaria,Europe,416.143,327.0,47.414,49.286,1081.0
2021-01-22,Bulgaria,Europe,418.143,297.0,43.064,48.857,1139.0
2021-01-23,Bulgaria,Europe,422.857,284.0,41.179,48.143,1112.0
2021-01-24,Bulgaria,Europe,429.143,281.0,40.744,48.143,1099.0
2021-01-25,Bulgaria,Europe,458.0,283.0,41.034,45.0,1023.0
2021-01-26,Bulgaria,Europe,498.429,279.0,40.454,43.143,985.0
2021-01-27,Bulgaria,Europe,515.0,281.0,40.744,41.857,1256.0
2021-01-28,Bulgaria,Europe,530.0,265.0,38.424,33.143,1769.0
2021-01-29,Bulgaria,Europe,548.429,257.0,37.264,29.857,2101.0
2021-01-30,Bulgaria,Europe,560.286,261.0,37.844,31.0,2129.0
2021-01-31,Bulgaria,Europe,561.571,263.0,38.134,32.143,2140.0
2021-02-01,Bulgaria,Europe,570.143,264.0,38.279,37.429,2262.0
2021-02-02,Bulgaria,Europe,590.143,265.0,38.424,37.429,2399.0
2021-02-03,Bulgaria,Europe,607.429,279.0,40.454,39.143,2458.0
2021-02-04,Bulgaria,Europe,653.571,284.0,41.179,42.714,2341.0
2021-02-05,Bulgaria,Europe,684.286,277.0,40.164,42.0,2294.0
2021-02-06,Bulgaria,Europe,704.857,276.0,40.019,40.429,2285.0
2021-02-07,Bulgaria,Europe,712.286,281.0,40.744,40.857,2273.0
2021-02-08,Bulgaria,Europe,752.714,278.0,40.309,39.714,2322.0
2021-02-09,Bulgaria,Europe,787.714,274.0,39.729,43.429,2359.0
2021-02-10,Bulgaria,Europe,815.429,266.0,38.569,44.143,2291.0
2021-02-11,Bulgaria,Europe,842.143,273.0,39.584,41.286,2443.0
2021-02-12,Bulgaria,Europe,850.143,293.0,42.484,41.714,2548.0
2021-02-13,Bulgaria,Europe,852.0,304.0,44.079,42.429,2615.0
2021-02-14,Bulgaria,Europe,849.286,302.0,43.789,41.857,2621.0
2021-02-15,Bulgaria,Europe,842.571,301.0,43.644,35.857,2650.0
2021-02-16,Bulgaria,Europe,862.143,289.0,41.904,31.571,2701.0
2021-02-17,Bulgaria,Europe,909.714,284.0,41.179,31.0,2822.0
2021-02-18,Bulgaria,Europe,912.0,296.0,42.919,32.143,2770.0
2021-02-19,Bulgaria,Europe,983.0,300.0,43.499,32.429,4225.0
2021-02-20,Bulgaria,Europe,989.0,316.0,45.819,33.0,4719.0
2021-02-21,Bulgaria,Europe,998.143,316.0,45.819,32.857,6281.0
2021-02-22,Bulgaria,Europe,1120.571,321.0,46.544,37.429,7661.0
2021-02-23,Bulgaria,Europe,1185.0,334.0,48.429,39.286,9555.0
2021-02-24,Bulgaria,Europe,1254.571,349.0,50.604,40.286,11792.0
2021-02-25,Bulgaria,Europe,1359.714,369.0,53.504,41.857,14000.0
2021-02-26,Bulgaria,Europe,1390.857,370.0,53.649,43.857,14310.0
2021-02-27,Bulgaria,Europe,1466.714,378.0,54.809,46.857,14486.0
2021-02-28,Bulgaria,Europe,1481.714,380.0,55.099,48.143,13299.0
2021-03-01,Bulgaria,Europe,1576.429,394.0,57.129,53.571,13211.0
2021-03-02,Bulgaria,Europe,1662.571,414.0,60.029,59.0,13649.0
2021-03-03,Bulgaria,Europe,1579.857,423.0,61.334,55.286,11387.0
2021-03-04,Bulgaria,Europe,1633.571,425.0,61.624,61.0,11433.0
2021-03-05,Bulgaria,Europe,1822.571,440.0,63.799,63.286,11432.0
2021-03-06,Bulgaria,Europe,1872.143,437.0,63.364,60.857,11051.0
2021-03-07,Bulgaria,Europe,1895.714,452.0,65.539,60.429,10884.0
2021-03-08,Bulgaria,Europe,1953.857,456.0,66.119,65.143,10085.0
2021-03-09,Bulgaria,Europe,2110.857,503.0,72.934,73.0,8340.0
2021-03-10,Bulgaria,Europe,2342.286,497.0,72.064,83.714,8711.0
2021-03-11,Bulgaria,Europe,2474.143,501.0,72.644,84.0,7986.0
2021-03-12,Bulgaria,Europe,2496.286,502.0,72.789,89.286,7457.0
2021-03-13,Bulgaria,Europe,2581.0,506.0,73.369,91.571,7255.0
2021-03-14,Bulgaria,Europe,2607.0,522.0,75.689,95.857,7178.0
2021-03-15,Bulgaria,Europe,2841.571,533.0,77.284,101.143,6796.0
2021-03-16,Bulgaria,Europe,2966.143,577.0,83.664,96.714,6263.0
2021-03-17,Bulgaria,Europe,3170.0,612.0,88.739,102.286,5937.0
2021-03-18,Bulgaria,Europe,3296.714,609.0,88.304,103.286,4515.0
2021-03-19,Bulgaria,Europe,3440.0,670.0,97.149,105.143,3723.0
2021-03-20,Bulgaria,Europe,3514.571,689.0,99.904,104.571,4092.0
2021-03-21,Bulgaria,Europe,3552.286,691.0,100.193,104.857,4289.0
2021-03-22,Bulgaria,Europe,3528.0,690.0,100.049,102.286,4952.0
2021-03-23,Bulgaria,Europe,3596.143,691.0,100.193,104.0,6116.0
2021-03-24,Bulgaria,Europe,3621.0,729.0,105.703,99.714,7230.0
2021-03-25,Bulgaria,Europe,3618.143,743.0,107.733,99.286,8507.0
2021-03-26,Bulgaria,Europe,3613.429,769.0,111.503,95.571,9644.0
2021-03-27,Bulgaria,Europe,3612.857,751.0,108.893,97.714,9659.0
2021-03-28,Bulgaria,Europe,3618.571,769.0,111.503,98.714,9662.0
2021-03-29,Bulgaria,Europe,3622.857,773.0,112.083,103.571,9882.0
2021-03-30,Bulgaria,Europe,3669.286,752.0,109.038,108.714,9989.0
2021-03-31,Bulgaria,Europe,3645.286,748.0,108.458,112.0,10162.0
2021-04-01,Bulgaria,Europe,3603.286,772.0,111.938,114.429,10057.0
2021-04-02,Bulgaria,Europe,3586.714,747.0,108.313,119.571,9694.0
2021-04-03,Bulgaria,Europe,3498.429,753.0,109.183,122.429,9703.0
2021-04-04,Bulgaria,Europe,3463.714,758.0,109.908,125.571,9576.0
2021-04-05,Bulgaria,Europe,3372.714,747.0,108.313,124.714,9215.0
2021-04-06,Bulgaria,Europe,2633.286,734.0,106.428,102.571,8701.0
2021-04-07,Bulgaria,Europe,3112.286,755.0,109.473,119.571,8716.0
2021-04-08,Bulgaria,Europe,3007.0,777.0,112.663,122.429,9502.0
2021-04-09,Bulgaria,Europe,2834.143,813.0,117.883,124.286,9902.0
2021-04-10,Bulgaria,Europe,2753.143,812.0,117.738,120.571,9855.0
2021-04-11,Bulgaria,Europe,2713.429,801.0,116.143,118.429,9870.0
2021-04-12,Bulgaria,Europe,2608.0,797.0,115.563,119.0,9992.0
2021-04-13,Bulgaria,Europe,3028.571,776.0,112.518,137.143,10123.0
2021-04-14,Bulgaria,Europe,2308.143,799.0,115.853,119.571,10275.0
2021-04-15,Bulgaria,Europe,2197.857,807.0,117.013,115.571,9694.0
2021-04-16,Bulgaria,Europe,2101.143,811.0,117.593,113.143,9533.0
2021-04-17,Bulgaria,Europe,2061.714,801.0,116.143,112.429,9451.0
2021-04-18,Bulgaria,Europe,2055.429,797.0,115.563,111.0,9397.0
2021-04-19,Bulgaria,Europe,1957.143,783.0,113.533,113.286,9356.0
2021-04-20,Bulgaria,Europe,1836.0,780.0,113.098,110.286,9548.0
2021-04-21,Bulgaria,Europe,1762.429,765.0,110.923,106.714,10161.0
2021-04-22,Bulgaria,Europe,1450.286,786.0,113.968,91.286,11163.0
2021-04-23,Bulgaria,Europe,1630.714,781.0,113.243,103.714,11830.0
2021-04-24,Bulgaria,Europe,1591.0,751.0,108.893,103.0,11993.0
2021-04-25,Bulgaria,Europe,1588.429,738.0,107.008,101.714,12114.0
2021-04-26,Bulgaria,Europe,1492.0,746.0,108.168,98.429,12666.0
2021-04-27,Bulgaria,Europe,1456.857,724.0,104.978,94.857,13367.0
2021-04-28,Bulgaria,Europe,1368.286,714.0,103.528,94.286,14250.0
2021-04-29,Bulgaria,Europe,1545.0,697.0,101.063,107.143,14951.0
2021-04-30,Bulgaria,Europe,1154.0,682.0,98.889,81.857,14075.0
2021-05-01,Bulgaria,Europe,1106.571,674.0,97.729,83.571,14293.0
2021-05-02,Bulgaria,Europe,1099.143,670.0,97.149,83.571,14483.0
2021-05-03,Bulgaria,Europe,938.0,662.0,95.989,63.857,14194.0
2021-05-04,Bulgaria,Europe,726.143,649.0,94.104,61.0,13392.0
2021-05-05,Bulgaria,Europe,762.286,637.0,92.364,70.714,14410.0
2021-05-06,Bulgaria,Europe,663.429,599.0,86.854,61.714,11583.0
2021-05-07,Bulgaria,Europe,730.714,587.0,85.114,69.571,15273.0
2021-05-08,Bulgaria,Europe,730.714,570.0,82.649,65.429,15886.0
2021-05-09,Bulgaria,Europe,715.429,566.0,82.069,62.429,16206.0
2021-05-10,Bulgaria,Europe,779.286,562.0,81.489,71.0,18576.0
2021-05-11,Bulgaria,Europe,852.143,555.0,80.474,70.714,22092.0
2021-05-12,Bulgaria,Europe,712.429,535.0,77.574,53.857,22663.0
2021-05-13,Bulgaria,Europe,706.857,526.0,76.269,56.286,27038.0
2021-05-14,Bulgaria,Europe,620.429,516.0,74.819,51.0,26341.0
2021-05-15,Bulgaria,Europe,582.857,504.0,73.079,49.714,25847.0
2021-05-16,Bulgaria,Europe,570.0,501.0,72.644,47.143,25525.0
2021-05-17,Bulgaria,Europe,512.714,499.0,72.354,42.571,24491.0
2021-05-18,Bulgaria,Europe,452.714,490.0,71.049,39.286,23109.0
