date,location,icu_patients_per_million,new_deaths,new_vaccinations_smoothed_per_million
12/11/21,Slovakia,104.785,68,6064
12/12/21,Slovakia,106.253,50,6264
12/13/21,Slovakia,103.317,61,5879
12/14/21,Slovakia,103.684,101,5494
12/15/21,Slovakia,102.583,105,5108
12/16/21,Slovakia,97.995,109,4723
12/17/21,Slovakia,97.995,113,4338
12/18/21,Slovakia,97.995,88,3953
12/19/21,Slovakia,93.591,83,3567
12/20/21,Slovakia,89.553,54,3614
12/21/21,Slovakia,88.452,61,3660
12/22/21,Slovakia,85.333,69,3707
12/23/21,Slovakia,82.029,41,3754
12/24/21,Slovakia,85.883,51,3800
12/25/21,Slovakia,85.883,46,3847
12/26/21,Slovakia,84.782,62,3893
12/27/21,Slovakia,82.947,47,4035
12/28/21,Slovakia,83.13,41,4177
12/29/21,Slovakia,79.827,68,4319
12/30/21,Slovakia,79.46,44,4460
12/31/21,Slovakia,75.973,37,4602
1/1/22,Slovakia,78.359,30,4744
1/2/22,Slovakia,78.359,36,4886
1/3/22,Slovakia,76.341,39,4835
1/4/22,Slovakia,73.955,48,4783
1/5/22,Slovakia,69.184,36,4732
1/6/22,Slovakia,71.753,47,4681
1/7/22,Slovakia,68.633,25,4629
1/8/22,Slovakia,70.285,37,4578
1/9/22,Slovakia,69.551,29,4527
1/10/22,Slovakia,67.532,27,4368
1/11/22,Slovakia,64.045,50,4208
1/12/22,Slovakia,64.045,42,4049
1/13/22,Slovakia,61.843,47,3890
1/14/22,Slovakia,60.559,60,3731
1/15/22,Slovakia,58.173,64,3571
1/16/22,Slovakia,56.705,48,3412
1/17/22,Slovakia,53.402,52,3284
1/18/22,Slovakia,50.465,46,3155
1/19/22,Slovakia,51.2,61,3027
1/20/22,Slovakia,47.529,61,2898
1/21/22,Slovakia,48.08,57,2770
1/22/22,Slovakia,48.263,35,2641
1/23/22,Slovakia,46.979,31,2513
1/24/22,Slovakia,46.612,32,2337
1/25/22,Slovakia,45.694,23,2160
1/26/22,Slovakia,44.777,27,1984
1/27/22,Slovakia,42.207,30,1808
1/28/22,Slovakia,43.309,24,1632
1/29/22,Slovakia,44.226,17,1455
1/30/22,Slovakia,45.327,21,1279
1/31/22,Slovakia,42.758,13,1215
2/1/22,Slovakia,42.391,20,1151
2/2/22,Slovakia,40.739,27,1087
2/3/22,Slovakia,40.739,19,1023
2/4/22,Slovakia,40.556,25,958
2/5/22,Slovakia,43.492,17,894
2/6/22,Slovakia,44.777,20,830
2/7/22,Slovakia,44.41,15,793
2/8/22,Slovakia,42.942,22,756
2/9/22,Slovakia,42.207,19,719
2/10/22,Slovakia,43.125,26,683
2/11/22,Slovakia,42.758,24,646
2/12/22,Slovakia,47.162,17,609
2/13/22,Slovakia,46.612,14,572
2/14/22,Slovakia,46.979,10,539
2/15/22,Slovakia,45.694,18,506
2/16/22,Slovakia,47.162,22,472
2/17/22,Slovakia,45.878,34,439
2/18/22,Slovakia,45.144,22,406
2/19/22,Slovakia,46.428,24,373
2/20/22,Slovakia,47.346,15,339
12/28/20,Slovenia,97.656,30,811
12/29/20,Slovenia,96.694,36,724
12/30/20,Slovenia,98.618,34,551
12/31/20,Slovenia,91.883,32,636
1/1/21,Slovenia,88.516,31,524
1/2/21,Slovenia,88.516,46,469
1/3/21,Slovenia,89.478,29,440
1/4/21,Slovenia,91.883,35,399
1/5/21,Slovenia,88.516,30,483
1/6/21,Slovenia,89.959,31,825
1/7/21,Slovenia,89.959,23,1073
1/8/21,Slovenia,90.44,25,1287
1/9/21,Slovenia,90.921,26,1277
1/10/21,Slovenia,96.213,25,1239
1/11/21,Slovenia,94.77,24,1197
1/12/21,Slovenia,90.921,31,1152
1/13/21,Slovenia,96.694,17,1106
1/14/21,Slovenia,94.289,23,1194
1/15/21,Slovenia,93.327,28,1306
1/16/21,Slovenia,90.921,19,1310
1/17/21,Slovenia,89.959,40,1311
1/18/21,Slovenia,86.592,26,1292
1/19/21,Slovenia,88.516,25,1313
1/20/21,Slovenia,85.629,26,1331
1/21/21,Slovenia,87.073,27,1195
1/22/21,Slovenia,88.035,25,1009
1/23/21,Slovenia,88.997,20,1036
1/24/21,Slovenia,88.516,31,1046
1/25/21,Slovenia,90.44,19,1033
1/26/21,Slovenia,87.073,27,1008
1/27/21,Slovenia,80.819,19,1017
1/28/21,Slovenia,81.3,23,1123
1/29/21,Slovenia,80.819,20,1290
1/30/21,Slovenia,77.451,22,1248
1/31/21,Slovenia,79.376,13,1238
2/1/21,Slovenia,82.262,19,1242
2/2/21,Slovenia,80.819,19,1193
2/3/21,Slovenia,78.414,23,1174
2/4/21,Slovenia,79.376,16,1252
2/5/21,Slovenia,77.451,15,1327
2/6/21,Slovenia,75.046,17,1361
2/7/21,Slovenia,75.527,11,1360
2/8/21,Slovenia,76.97,12,1384
2/9/21,Slovenia,76.489,19,1315
2/10/21,Slovenia,75.046,13,1203
2/11/21,Slovenia,74.565,10,1294
2/12/21,Slovenia,73.603,15,1503
2/13/21,Slovenia,70.235,13,1523
2/14/21,Slovenia,65.906,12,1525
2/15/21,Slovenia,64.463,11,1504
2/16/21,Slovenia,60.614,5,1573
2/17/21,Slovenia,61.095,12,1735
2/18/21,Slovenia,55.803,10,1757
2/19/21,Slovenia,55.322,7,1623
2/20/21,Slovenia,52.436,7,1736
2/21/21,Slovenia,49.55,7,1733
2/22/21,Slovenia,50.031,8,1761
2/23/21,Slovenia,51.474,8,1788
2/24/21,Slovenia,50.031,10,1887
2/25/21,Slovenia,49.55,7,2017
2/26/21,Slovenia,44.739,14,2088
2/27/21,Slovenia,45.701,13,1977
2/28/21,Slovenia,44.739,0,1977
3/1/21,Slovenia,43.777,18,2022
3/2/21,Slovenia,40.89,9,2067
3/3/21,Slovenia,39.447,11,2099
3/4/21,Slovenia,40.89,4,2127
3/5/21,Slovenia,40.409,4,2304
3/6/21,Slovenia,42.334,6,2375
3/7/21,Slovenia,42.334,3,2375
3/8/21,Slovenia,43.777,6,2420
3/9/21,Slovenia,43.296,7,2558
3/10/21,Slovenia,43.777,4,2715
3/11/21,Slovenia,42.815,10,2908
3/12/21,Slovenia,39.928,8,3133
3/13/21,Slovenia,40.409,3,3597
3/14/21,Slovenia,39.928,5,3596
3/15/21,Slovenia,41.853,4,3585
3/16/21,Slovenia,40.409,3,3370
3/17/21,Slovenia,39.928,7,3122
3/18/21,Slovenia,40.89,3,2842
3/19/21,Slovenia,42.334,10,2419
3/20/21,Slovenia,42.334,6,2112
3/21/21,Slovenia,44.739,5,2112
3/22/21,Slovenia,46.182,4,2078
3/23/21,Slovenia,46.663,9,2302
3/24/21,Slovenia,47.144,9,2566
3/25/21,Slovenia,50.993,4,2867
3/26/21,Slovenia,50.993,10,3460
3/27/21,Slovenia,50.031,3,3671
3/28/21,Slovenia,50.031,7,3757
3/29/21,Slovenia,52.917,6,3757
3/30/21,Slovenia,49.069,16,4014
3/31/21,Slovenia,51.955,7,4341
4/1/21,Slovenia,50.993,7,4685
4/2/21,Slovenia,55.803,9,4418
4/3/21,Slovenia,59.171,5,4131
4/4/21,Slovenia,59.171,7,4154
4/5/21,Slovenia,60.614,7,4076
4/6/21,Slovenia,63.982,7,3717
4/7/21,Slovenia,63.019,3,3126
4/8/21,Slovenia,62.057,5,2846
4/9/21,Slovenia,66.387,3,3396
4/10/21,Slovenia,67.349,12,3814
4/11/21,Slovenia,66.868,7,3817
4/12/21,Slovenia,67.83,7,3946
4/13/21,Slovenia,69.754,4,4017
4/14/21,Slovenia,73.603,5,4397
4/15/21,Slovenia,71.679,7,4682
4/16/21,Slovenia,73.122,5,4261
4/17/21,Slovenia,72.16,6,4052
4/18/21,Slovenia,73.122,6,4027
4/19/21,Slovenia,74.565,8,4085
4/20/21,Slovenia,75.046,5,4279
4/21/21,Slovenia,73.603,4,4635
4/22/21,Slovenia,74.084,11,4667
4/23/21,Slovenia,75.527,8,4911
4/24/21,Slovenia,76.489,8,4691
4/25/21,Slovenia,75.046,5,4649
4/26/21,Slovenia,75.046,6,4489
4/27/21,Slovenia,76.97,7,4061
4/28/21,Slovenia,74.084,15,3451
4/29/21,Slovenia,73.603,7,3407
4/30/21,Slovenia,73.122,7,3646
5/1/21,Slovenia,73.122,8,3940
5/2/21,Slovenia,72.641,5,4131
5/3/21,Slovenia,71.198,6,4657
5/4/21,Slovenia,68.792,4,5304
5/5/21,Slovenia,67.349,6,5996
5/6/21,Slovenia,67.349,3,6582
5/7/21,Slovenia,67.83,3,6601
5/8/21,Slovenia,61.095,1,6810
5/9/21,Slovenia,62.057,7,6696
5/10/21,Slovenia,63.501,6,6349
5/11/21,Slovenia,63.019,3,6363
5/12/21,Slovenia,61.095,2,6567
5/13/21,Slovenia,59.171,4,6586
5/14/21,Slovenia,59.652,6,6767
5/15/21,Slovenia,58.209,6,6661
5/16/21,Slovenia,57.728,4,6753
5/17/21,Slovenia,58.69,3,7100
5/18/21,Slovenia,54.36,6,7250
5/19/21,Slovenia,53.398,5,7379
5/20/21,Slovenia,53.398,7,7498
5/21/21,Slovenia,50.993,3,7642
5/22/21,Slovenia,47.144,1,7793
5/23/21,Slovenia,47.625,4,7789
5/24/21,Slovenia,46.182,2,7662
5/25/21,Slovenia,44.258,3,7485
5/26/21,Slovenia,40.89,5,7381
5/27/21,Slovenia,38.485,3,7308
5/28/21,Slovenia,38.004,4,6992
5/29/21,Slovenia,36.561,2,6960
5/30/21,Slovenia,37.042,2,6749
5/31/21,Slovenia,35.118,1,6772
6/1/21,Slovenia,32.712,1,7144
6/2/21,Slovenia,30.307,4,7677
6/3/21,Slovenia,29.826,3,8200
6/4/21,Slovenia,29.345,2,8665
6/5/21,Slovenia,25.496,2,8811
6/6/21,Slovenia,23.572,1,9145
6/7/21,Slovenia,24.534,2,9199
6/8/21,Slovenia,24.534,1,9115
6/9/21,Slovenia,22.61,1,8701
6/10/21,Slovenia,23.091,1,8442
6/11/21,Slovenia,22.129,5,8160
6/12/21,Slovenia,20.205,3,8038
6/13/21,Slovenia,21.167,3,7934
6/14/21,Slovenia,20.205,2,7890
6/15/21,Slovenia,19.243,2,7603
6/16/21,Slovenia,18.28,1,7142
6/17/21,Slovenia,17.799,0,6288
6/18/21,Slovenia,18.762,2,5579
6/19/21,Slovenia,17.799,1,4996
6/20/21,Slovenia,17.799,0,4870
6/21/21,Slovenia,16.837,3,4770
6/22/21,Slovenia,15.875,1,4819
6/23/21,Slovenia,13.951,1,5058
6/24/21,Slovenia,13.47,0,5430
6/25/21,Slovenia,12.508,0,4479
6/26/21,Slovenia,11.064,2,4596
6/27/21,Slovenia,10.583,0,4494
6/28/21,Slovenia,10.583,0,4559
6/29/21,Slovenia,9.14,0,4649
6/30/21,Slovenia,7.697,0,4257
7/1/21,Slovenia,7.216,0,3856
7/2/21,Slovenia,7.216,0,4840
7/3/21,Slovenia,7.216,0,4669
7/4/21,Slovenia,7.697,0,4669
7/5/21,Slovenia,7.216,1,4694
7/6/21,Slovenia,6.735,1,4462
7/7/21,Slovenia,4.811,1,4344
7/8/21,Slovenia,4.33,1,4068
7/9/21,Slovenia,4.33,0,3850
7/10/21,Slovenia,4.33,0,3819
7/11/21,Slovenia,4.33,0,3833
7/12/21,Slovenia,4.33,2,3814
7/13/21,Slovenia,4.811,0,3701
7/14/21,Slovenia,4.811,0,3595
7/15/21,Slovenia,4.811,0,3461
7/16/21,Slovenia,4.811,0,3389
7/17/21,Slovenia,4.811,0,3428
7/18/21,Slovenia,4.811,0,3414
7/19/21,Slovenia,4.811,0,3330
7/20/21,Slovenia,4.33,0,3251
7/21/21,Slovenia,3.849,0,3161
7/22/21,Slovenia,3.367,1,2955
7/23/21,Slovenia,3.849,0,2887
7/24/21,Slovenia,3.849,1,2876
7/25/21,Slovenia,3.849,1,2875
7/26/21,Slovenia,3.849,0,2873
7/27/21,Slovenia,3.367,0,2934
7/28/21,Slovenia,3.367,0,2875
7/29/21,Slovenia,3.849,0,2844
7/30/21,Slovenia,4.33,0,2759
7/31/21,Slovenia,4.33,1,2796
8/1/21,Slovenia,3.849,0,2795
8/2/21,Slovenia,4.33,0,2777
8/3/21,Slovenia,4.33,0,2722
8/4/21,Slovenia,3.849,0,2673
8/5/21,Slovenia,3.849,0,2626
8/6/21,Slovenia,3.367,1,2620
8/7/21,Slovenia,3.849,1,2545
8/8/21,Slovenia,3.367,2,2579
8/9/21,Slovenia,3.367,0,2521
8/10/21,Slovenia,3.367,0,2471
8/11/21,Slovenia,3.367,0,2377
8/12/21,Slovenia,3.367,0,2346
8/13/21,Slovenia,2.886,0,2334
8/14/21,Slovenia,3.367,0,2317
8/15/21,Slovenia,3.849,0,2288
8/16/21,Slovenia,4.33,0,2388
8/17/21,Slovenia,4.811,0,2493
8/18/21,Slovenia,3.849,3,2556
8/19/21,Slovenia,4.33,2,2537
8/20/21,Slovenia,5.292,0,2505
8/21/21,Slovenia,6.735,0,2520
8/22/21,Slovenia,7.697,2,2515
8/23/21,Slovenia,8.178,1,2468
8/24/21,Slovenia,8.659,1,2451
8/25/21,Slovenia,8.659,1,2417
8/26/21,Slovenia,8.659,1,2426
8/27/21,Slovenia,9.621,2,2417
8/28/21,Slovenia,9.621,2,2424
8/29/21,Slovenia,10.102,0,2428
8/30/21,Slovenia,11.546,1,2408
8/31/21,Slovenia,13.951,1,2315
9/1/21,Slovenia,16.356,0,2192
9/2/21,Slovenia,18.762,3,2103
9/3/21,Slovenia,20.205,0,2057
9/4/21,Slovenia,20.205,2,2029
9/5/21,Slovenia,19.724,0,2025
9/6/21,Slovenia,22.61,1,2036
9/7/21,Slovenia,24.053,2,2172
9/8/21,Slovenia,27.902,3,2381
9/9/21,Slovenia,28.864,1,2622
9/10/21,Slovenia,27.902,4,2789
9/11/21,Slovenia,28.864,3,2861
9/12/21,Slovenia,31.269,0,2861
9/13/21,Slovenia,31.75,1,3167
9/14/21,Slovenia,34.156,3,3768
9/15/21,Slovenia,34.156,6,4355
9/16/21,Slovenia,37.523,7,5052
9/17/21,Slovenia,40.409,6,5615
9/18/21,Slovenia,42.334,2,6024
9/19/21,Slovenia,45.22,4,6254
9/20/21,Slovenia,47.144,5,6135
9/21/21,Slovenia,48.588,3,5616
9/22/21,Slovenia,49.55,10,5023
9/23/21,Slovenia,48.588,5,4346
9/24/21,Slovenia,49.55,5,3874
9/25/21,Slovenia,49.069,5,3473
9/26/21,Slovenia,50.031,6,3283
9/27/21,Slovenia,50.993,7,3138
9/28/21,Slovenia,50.031,9,3085
9/29/21,Slovenia,53.879,4,3015
9/30/21,Slovenia,51.474,4,2795
10/1/21,Slovenia,54.841,4,2562
10/2/21,Slovenia,57.728,4,2511
10/3/21,Slovenia,58.209,5,2474
10/4/21,Slovenia,57.728,7,2457
10/5/21,Slovenia,57.728,8,2480
10/6/21,Slovenia,54.36,8,2550
10/7/21,Slovenia,54.36,3,2848
10/8/21,Slovenia,54.841,2,3067
10/9/21,Slovenia,55.322,5,3113
10/10/21,Slovenia,56.285,6,3128
10/11/21,Slovenia,56.285,4,3170
10/12/21,Slovenia,54.841,1,3078
10/13/21,Slovenia,58.209,5,2898
10/14/21,Slovenia,55.803,4,2580
10/15/21,Slovenia,55.803,4,2301
10/16/21,Slovenia,55.803,4,2215
10/17/21,Slovenia,58.209,3,2200
10/18/21,Slovenia,57.247,3,2036
10/19/21,Slovenia,57.728,4,1864
10/20/21,Slovenia,57.247,9,1756
10/21/21,Slovenia,56.766,7,1653
10/22/21,Slovenia,58.209,8,1618
10/23/21,Slovenia,56.285,9,1616
10/24/21,Slovenia,59.652,5,1613
10/25/21,Slovenia,59.652,10,1585
10/26/21,Slovenia,61.576,11,1600
10/27/21,Slovenia,62.538,9,1586
10/28/21,Slovenia,61.576,10,1634
10/29/21,Slovenia,62.538,7,1552
10/30/21,Slovenia,61.576,9,1560
10/31/21,Slovenia,65.425,6,1560
11/1/21,Slovenia,68.311,11,1372
11/2/21,Slovenia,74.565,10,1475
11/3/21,Slovenia,74.084,18,1859
11/4/21,Slovenia,79.376,9,2508
11/5/21,Slovenia,82.743,13,3267
11/6/21,Slovenia,83.705,14,3587
11/7/21,Slovenia,86.592,10,3726
11/8/21,Slovenia,88.516,13,4556
11/9/21,Slovenia,89.959,12,5181
11/10/21,Slovenia,89.478,20,5806
11/11/21,Slovenia,99.099,10,6244
11/12/21,Slovenia,100.542,14,6683
11/13/21,Slovenia,105.353,21,6781
11/14/21,Slovenia,106.796,21,6736
11/15/21,Slovenia,109.683,12,6693
11/16/21,Slovenia,113.531,6,6870
11/17/21,Slovenia,118.342,18,6744
11/18/21,Slovenia,121.709,24,6528
11/19/21,Slovenia,121.709,21,6131
11/20/21,Slovenia,127.001,22,6044
11/21/21,Slovenia,127.482,19,6034
11/22/21,Slovenia,132.774,17,5762
11/23/21,Slovenia,136.141,23,5283
11/24/21,Slovenia,134.698,11,5063
11/25/21,Slovenia,138.547,11,4755
11/26/21,Slovenia,139.028,17,4560
11/27/21,Slovenia,136.141,23,4482
11/28/21,Slovenia,136.622,23,4432
11/29/21,Slovenia,134.217,20,4421
11/30/21,Slovenia,133.255,16,4342
12/1/21,Slovenia,132.774,16,4166
12/2/21,Slovenia,131.812,15,3947
12/3/21,Slovenia,129.887,17,3775
12/4/21,Slovenia,127.001,18,3634
12/5/21,Slovenia,130.369,13,3629
12/6/21,Slovenia,127.963,16,3554
12/7/21,Slovenia,128.444,17,3436
12/8/21,Slovenia,124.596,18,3280
12/9/21,Slovenia,120.747,11,3098
12/10/21,Slovenia,115.937,19,2972
12/11/21,Slovenia,116.418,10,2934
12/12/21,Slovenia,115.455,14,2921
12/13/21,Slovenia,113.05,17,2819
12/14/21,Slovenia,113.531,11,2757
12/15/21,Slovenia,111.126,8,2786
12/16/21,Slovenia,112.569,8,2812
12/17/21,Slovenia,113.531,12,2801
12/18/21,Slovenia,105.834,19,2807
12/19/21,Slovenia,103.429,13,3333
12/20/21,Slovenia,103.429,10,4098
12/21/21,Slovenia,99.099,6,4808
12/22/21,Slovenia,99.099,6,5434
12/23/21,Slovenia,97.175,10,6045
12/24/21,Slovenia,97.175,1,5689
12/25/21,Slovenia,96.213,6,5572
12/26/21,Slovenia,93.808,8,5048
12/27/21,Slovenia,95.732,9,4378
12/28/21,Slovenia,95.732,14,3750
12/29/21,Slovenia,90.921,10,2914
12/30/21,Slovenia,89.959,7,1994
12/31/21,Slovenia,86.592,6,1849
1/1/22,Slovenia,82.743,8,1849
1/2/22,Slovenia,82.262,6,1840
1/3/22,Slovenia,82.262,11,1789
1/4/22,Slovenia,78.414,9,1779
1/5/22,Slovenia,75.527,6,2089
1/6/22,Slovenia,76.97,5,2544
1/7/22,Slovenia,74.565,10,3203
1/8/22,Slovenia,75.046,6,3301
1/9/22,Slovenia,76.489,5,3316
1/10/22,Slovenia,75.527,7,3378
1/11/22,Slovenia,76.97,4,3356
1/12/22,Slovenia,74.084,12,3137
1/13/22,Slovenia,73.603,7,3411
1/14/22,Slovenia,74.084,6,3761
1/15/22,Slovenia,73.603,5,4323
1/16/22,Slovenia,75.046,2,4312
1/17/22,Slovenia,75.046,7,4058
1/18/22,Slovenia,74.084,10,3825
1/19/22,Slovenia,74.084,7,3608
1/20/22,Slovenia,70.235,10,2820
1/21/22,Slovenia,68.792,11,2073
1/22/22,Slovenia,65.425,8,1455
1/23/22,Slovenia,65.425,21,1449
1/24/22,Slovenia,64.944,15,1418
1/25/22,Slovenia,62.538,11,1355
1/26/22,Slovenia,60.133,15,1321
1/27/22,Slovenia,59.652,14,1303
1/28/22,Slovenia,62.538,8,1271
1/29/22,Slovenia,61.095,11,1274
1/30/22,Slovenia,63.982,11,1276
1/31/22,Slovenia,65.906,9,1308
2/1/22,Slovenia,63.501,14,1354
2/2/22,Slovenia,62.538,13,1404
2/3/22,Slovenia,61.095,19,1458
2/4/22,Slovenia,63.982,21,1450
2/5/22,Slovenia,63.982,26,1467
2/6/22,Slovenia,64.463,16,1462
2/7/22,Slovenia,64.463,15,1423
2/8/22,Slovenia,67.83,22,1188
2/9/22,Slovenia,70.235,16,1090
2/10/22,Slovenia,67.83,21,1027
2/11/22,Slovenia,65.425,10,943
2/12/22,Slovenia,64.463,15,915
2/13/22,Slovenia,63.982,7,915
2/14/22,Slovenia,65.425,18,884
2/15/22,Slovenia,62.538,23,1011
2/16/22,Slovenia,60.133,15,934
2/17/22,Slovenia,57.247,15,787
2/18/22,Slovenia,54.36,22,717
2/19/22,Slovenia,52.436,10,705
2/20/22,Slovenia,52.917,19,702
2/27/21,South Korea,2.768,8,37
2/28/21,South Korea,2.631,2,29
3/1/21,South Korea,2.553,1,33
3/2/21,South Korea,2.631,6,349
3/3/21,South Korea,2.514,7,550
3/4/21,South Korea,2.729,8,690
3/5/21,South Korea,2.631,5,790
3/6/21,South Korea,2.651,2,836
3/7/21,South Korea,2.612,8,840
3/8/21,South Korea,2.495,3,1024
3/9/21,South Korea,2.495,3,1019
3/10/21,South Korea,2.397,4,979
3/11/21,South Korea,2.475,10,909
3/12/21,South Korea,2.456,5,819
3/13/21,South Korea,2.183,2,780
3/14/21,South Korea,2.047,6,779
3/15/21,South Korea,1.93,3,629
3/16/21,South Korea,2.008,8,506
3/17/21,South Korea,1.949,2,413
3/18/21,South Korea,1.949,2,344
3/19/21,South Korea,1.969,3,287
3/20/21,South Korea,1.988,3,281
3/21/21,South Korea,2.027,1,279
3/22/21,South Korea,2.008,7,254
3/23/21,South Korea,1.969,3,259
3/24/21,South Korea,2.164,2,285
3/25/21,South Korea,2.164,7,325
3/26/21,South Korea,2.164,5,349
3/27/21,South Korea,2.008,1,350
3/28/21,South Korea,2.027,4,349
3/29/21,South Korea,1.949,3,413
3/30/21,South Korea,1.988,2,437
3/31/21,South Korea,2.105,4,432
4/1/21,South Korea,2.086,2,461
4/2/21,South Korea,1.969,3,517
4/3/21,South Korea,1.969,4,539
4/4/21,South Korea,1.93,4,540
4/5/21,South Korea,1.891,4,569
4/6/21,South Korea,2.183,4,611
4/7/21,South Korea,2.125,2,667
4/8/21,South Korea,2.183,6,679
4/9/21,South Korea,2.203,1,670
4/10/21,South Korea,2.105,3,675
4/11/21,South Korea,2.047,2,675
4/12/21,South Korea,2.008,5,682
4/13/21,South Korea,1.969,7,683
4/14/21,South Korea,1.949,6,679
4/15/21,South Korea,1.93,2,804
4/16/21,South Korea,2.164,4,974
4/17/21,South Korea,2.105,3,1026
4/18/21,South Korea,1.988,4,1039
4/19/21,South Korea,1.93,1,1269
4/20/21,South Korea,2.125,4,1508
4/21/21,South Korea,2.261,2,1749
4/22/21,South Korea,2.436,3,1909
4/23/21,South Korea,2.475,1,2120
4/24/21,South Korea,2.651,1,2236
4/25/21,South Korea,2.651,4,2242
4/26/21,South Korea,2.573,3,2357
4/27/21,South Korea,3.041,1,2544
4/28/21,South Korea,3.119,4,2875
4/29/21,South Korea,3.06,3,3267
4/30/21,South Korea,3.197,3,3623
5/1/21,South Korea,3.391,2,3559
5/2/21,South Korea,3.314,1,3547
5/3/21,South Korea,3.197,6,3418
5/4/21,South Korea,3.158,7,3164
5/5/21,South Korea,3.372,4,2551
5/6/21,South Korea,3.352,9,2107
5/7/21,South Korea,3.158,5,1602
5/8/21,South Korea,3.216,9,1581
5/9/21,South Korea,3.119,1,1588
5/10/21,South Korea,3.138,4,1518
5/11/21,South Korea,3.333,5,1470
5/12/21,South Korea,3.255,7,1632
5/13/21,South Korea,3.119,2,1509
5/14/21,South Korea,2.982,3,1415
5/15/21,South Korea,2.924,4,1392
5/16/21,South Korea,2.924,3,1395
5/17/21,South Korea,2.943,1,1456
5/18/21,South Korea,3.041,8,1635
5/19/21,South Korea,2.885,4,1650
5/20/21,South Korea,2.943,6,2027
5/21/21,South Korea,2.865,4,2437
5/22/21,South Korea,2.924,5,2462
5/23/21,South Korea,2.904,3,2454
5/24/21,South Korea,2.807,4,2626
5/25/21,South Korea,3.119,2,2676
5/26/21,South Korea,2.943,3,2844
5/27/21,South Korea,3.002,3,4217
5/28/21,South Korea,3.041,5,5247
5/29/21,South Korea,3.119,6,5616
5/30/21,South Korea,2.924,2,5623
5/31/21,South Korea,2.904,4,6285
6/1/21,South Korea,3.08,2,7459
6/2/21,South Korea,2.943,3,8155
6/3/21,South Korea,2.904,1,7191
6/4/21,South Korea,2.943,2,6607
6/5/21,South Korea,2.943,2,6521
6/6/21,South Korea,2.924,1,6515
6/7/21,South Korea,2.963,1,7909
6/8/21,South Korea,2.904,2,8403
6/9/21,South Korea,2.846,2,8992
6/10/21,South Korea,3.002,2,10195
6/11/21,South Korea,2.982,1,11483
6/12/21,South Korea,3.021,3,12184
6/13/21,South Korea,2.846,3,12255
6/14/21,South Korea,2.982,4,12089
6/15/21,South Korea,3.08,1,12010
6/16/21,South Korea,3.099,1,12164
6/17/21,South Korea,3.041,2,11452
6/18/21,South Korea,2.904,1,10818
6/19/21,South Korea,2.943,5,10371
6/20/21,South Korea,2.846,2,10296
6/21/21,South Korea,2.67,2,8367
6/22/21,South Korea,2.631,1,6777
6/23/21,South Korea,2.846,1,5360
6/24/21,South Korea,2.748,1,4266
6/25/21,South Korea,2.787,3,2948
6/26/21,South Korea,2.904,1,2396
6/27/21,South Korea,2.865,2,2394
6/28/21,South Korea,2.748,2,2383
6/29/21,South Korea,2.963,1,2356
6/30/21,South Korea,2.904,3,2325
7/1/21,South Korea,2.807,3,2249
7/2/21,South Korea,2.826,1,2154
7/3/21,South Korea,2.807,1,2109
7/4/21,South Korea,2.787,2,2108
7/5/21,South Korea,2.709,4,2038
7/6/21,South Korea,2.807,1,1952
7/7/21,South Korea,3.021,1,1880
7/8/21,South Korea,2.982,2,1936
7/9/21,South Korea,2.885,2,2162
7/10/21,South Korea,2.885,5,2256
7/11/21,South Korea,2.826,1,2258
7/12/21,South Korea,2.69,2,2240
7/13/21,South Korea,2.846,2,2486
7/14/21,South Korea,3.177,2,2791
7/15/21,South Korea,3.255,1,3127
7/16/21,South Korea,3.333,4,3438
7/17/21,South Korea,3.606,2,3491
7/18/21,South Korea,3.645,1,3494
7/19/21,South Korea,3.606,1,3791
7/20/21,South Korea,4.035,1,3774
7/21/21,South Korea,4.171,3,3622
7/22/21,South Korea,4.249,3,3440
7/23/21,South Korea,4.425,2,3128
7/24/21,South Korea,4.951,5,3042
7/25/21,South Korea,5.009,4,3039
7/26/21,South Korea,4.756,2,4301
7/27/21,South Korea,5.243,4,4910
7/28/21,South Korea,5.574,2,5865
7/29/21,South Korea,5.555,4,6396
7/30/21,South Korea,5.828,6,7373
7/31/21,South Korea,6.179,3,7898
8/1/21,South Korea,6.315,1,7972
8/2/21,South Korea,6.354,5,7495
8/3/21,South Korea,6.452,2,7209
8/4/21,South Korea,6.413,3,6523
8/5/21,South Korea,7.192,4,6326
8/6/21,South Korea,7.329,3,5922
8/7/21,South Korea,7.348,5,5723
8/8/21,South Korea,7.329,4,5728
8/9/21,South Korea,7.153,9,5999
8/10/21,South Korea,7.387,1,6291
8/11/21,South Korea,7.543,3,6472
8/12/21,South Korea,7.251,6,8015
8/13/21,South Korea,7.192,4,9272
8/14/21,South Korea,7.524,8,9738
8/15/21,South Korea,7.29,11,9720
8/16/21,South Korea,6.88,6,10604
8/17/21,South Korea,6.9,5,12797
8/18/21,South Korea,7.134,13,14194
8/19/21,South Korea,7.602,6,13979
8/20/21,South Korea,7.504,5,14424
8/21/21,South Korea,7.855,13,14878
8/22/21,South Korea,7.699,7,14929
8/23/21,South Korea,7.777,6,15413
8/24/21,South Korea,8.186,9,14798
8/25/21,South Korea,8.459,20,14800
8/26/21,South Korea,8.284,8,15555
8/27/21,South Korea,8.323,11,15894
8/28/21,South Korea,7.972,3,15997
8/29/21,South Korea,7.874,5,15961
8/30/21,South Korea,7.719,1,15617
